field_id,soil_ph,organic_matter,sand_pct,temperature,humidity,rainfall,ndvi,yield
F07680,6.52,3.29,50.2,26.0,82,145.6,0.53,4536.8
F07681,6.33,2.85,51.8,29.6,80,108.2,0.65,4133.8
F07682,6.4,3.83,43.9,26.2,70,164.9,0.68,4325.2
F07683,7.29,2.1,36.9,29.5,67,164.4,0.51,4656.4
F07684,7.08,2.28,46.7,29.1,67,143.3,0.69,3899.8
F07685,5.75,2.29,37.6,27.2,78,103.1,0.42,4135.5
F07686,6.72,3.51,58.2,28.1,74,122.4,0.75,4279.2
F07687,7.49,1.75,48.9,28.2,74,111.1,0.55,3580.7
F07688,6.69,2.64,38.8,27.8,66,141.9,0.51,3728.3
F07689,7.07,2.57,36.5,25.0,71,108.1,0.72,3595.3
F07690,7.04,1.68,51.5,28.2,78,169.6,0.45,4628.4
F07691,6.2,2.53,51.2,24.0,81,168.0,0.53,3949.9
F07692,6.24,2.78,47.9,28.3,81,112.5,0.53,4133.9
F07693,6.95,1.66,48.4,27.3,74,155.6,0.55,4508.5
F07694,6.5,2.77,48.1,25.6,67,155.7,0.7,4949.7
F07695,6.64,3.9,40.8,28.8,81,131.7,0.7,4716.6
F07696,6.93,3.95,58.1,26.4,77,112.2,0.61,3586.7
F07697,7.06,2.83,44.4,26.9,80,110.6,0.75,3958.6
F07698,6.04,2.79,30.6,24.2,67,159.2,0.7,3573.6
F07699,5.79,2.21,40.5,26.4,79,117.6,0.64,3592.5
F07700,6.08,3.99,33.9,25.0,71,148.3,0.47,3691.2
F07701,6.52,2.19,40.9,25.7,77,169.3,0.59,3981.6
F07702,6.18,2.63,48.2,25.5,71,147.4,0.47,3847.2
F07703,6.64,1.51,30.7,24.3,75,177.9,0.51,4028.3
F07704,5.61,2.37,56.1,26.8,78,151.6,0.64,4733.0
F07705,6.52,1.68,48.3,27.1,75,125.2,0.46,4696.5
F07706,6.24,3.36,38.9,27.4,83,168.2,0.43,4026.1
F07707,6.57,2.9,39.3,26.8,71,124.9,0.59,4489.7
F07708,6.35,2.93,44.0,29.2,66,177.7,0.4,4059.0
F07709,6.07,2.22,37.4,24.2,67,138.2,0.61,4078.9
F07710,7.31,3.54,30.1,27.7,66,176.3,0.72,4513.6
F07711,5.87,1.51,30.8,29.2,69,114.7,0.47,4076.5
F07712,6.86,2.33,40.7,24.2,82,100.9,0.53,4323.9
F07713,7.35,3.15,33.7,27.0,80,115.7,0.72,3672.8
F07714,6.58,3.77,30.7,27.5,67,107.9,0.65,4308.2
F07715,7.25,2.09,55.8,25.1,79,158.7,0.45,4613.0
F07716,5.75,2.85,38.2,25.5,84,121.2,0.53,4832.6
F07717,6.49,2.84,45.1,28.7,84,151.2,0.66,3720.9
F07718,6.41,3.69,35.4,27.4,77,153.5,0.63,4116.1
F07719,5.52,1.63,31.4,25.9,70,155.1,0.45,4229.3
F07720,6.39,2.56,52.3,28.6,80,166.6,0.42,4857.2
F07721,6.24,1.96,33.7,28.5,75,111.9,0.64,3886.1
F07722,6.84,1.55,30.8,26.1,78,104.0,0.61,3748.5
F07723,7.38,1.87,47.6,26.9,79,102.4,0.42,3712.2
F07724,5.67,3.94,30.4,28.0,69,108.3,0.74,3732.3
F07725,6.15,2.04,43.1,26.1,70,130.3,0.49,4804.3
F07726,6.39,3.84,38.7,27.8,79,177.4,0.54,4429.7
F07727,6.41,2.01,39.6,25.5,83,128.3,0.46,4131.1
F07728,7.05,3.83,30.1,25.8,75,136.2,0.69,4800.1
F07729,6.39,3.14,58.9,25.9,84,165.2,0.74,3947.0
F07730,5.55,1.78,45.5,29.6,70,173.5,0.47,4891.8
F07731,6.92,2.95,47.2,29.0,75,177.7,0.5,4638.3
F07732,7.27,2.3,50.0,27.4,72,166.1,0.65,3530.9
F07733,6.53,2.46,53.9,27.4,76,140.2,0.58,4193.9
F07734,6.66,2.6,48.2,24.3,81,118.4,0.44,4763.7
F07735,5.83,2.56,52.9,27.9,65,147.9,0.73,4094.2
F07736,5.94,3.16,43.5,26.0,74,115.7,0.61,4980.7
F07737,5.97,3.42,41.1,27.7,78,104.5,0.51,4769.9
F07738,6.36,2.32,54.7,29.0,71,173.5,0.57,4629.6
F07739,7.36,3.81,56.0,24.3,82,138.8,0.58,3703.3
F07740,6.54,3.85,34.1,27.6,73,140.7,0.58,3661.8
F07741,5.88,1.6,46.3,27.4,80,148.7,0.57,4461.8
F07742,6.03,1.54,50.5,25.2,74,136.1,0.6,4492.1
F07743,6.27,2.56,32.5,27.9,76,135.6,0.54,3721.3
F07744,6.75,2.98,57.9,27.3,73,173.2,0.45,4780.9
F07745,6.38,2.19,45.6,28.6,78,165.3,0.63,4810.6
F07746,6.28,2.15,49.4,24.7,66,117.0,0.68,4124.9
F07747,6.63,3.2,35.3,26.7,74,123.3,0.69,4411.6
F07748,5.98,3.0,37.9,30.0,74,152.8,0.41,4266.1
F07749,5.66,1.92,33.6,28.1,66,145.7,0.54,3553.5
F07750,5.55,3.71,37.9,28.1,70,161.3,0.74,3635.6
F07751,6.0,3.2,44.8,25.9,75,158.2,0.42,4669.7
F07752,5.68,2.41,55.0,24.6,73,156.7,0.67,4232.5
F07753,6.17,3.21,46.0,29.7,67,170.4,0.44,4416.4
F07754,7.05,1.78,37.3,24.6,83,161.3,0.69,4419.3
F07755,6.93,2.67,31.3,30.0,75,119.4,0.64,4069.4
F07756,6.72,1.92,48.7,24.8,68,169.8,0.65,3544.1
F07757,7.21,1.6,42.6,25.0,79,126.8,0.74,4680.4
F07758,6.06,2.35,59.5,25.9,76,172.9,0.73,4202.7
F07759,7.27,1.88,53.4,27.1,68,165.9,0.51,3708.4
F07760,6.3,3.08,54.3,28.7,79,105.9,0.53,3531.6
F07761,6.3,3.19,30.4,29.8,81,161.7,0.54,3526.3
F07762,6.31,1.87,53.3,26.2,82,140.0,0.46,3550.0
F07763,5.7,1.56,35.8,24.1,69,178.2,0.53,3732.5
F07764,7.45,3.48,47.6,27.7,74,136.7,0.74,3847.2
F07765,5.78,1.51,43.4,28.3,84,105.4,0.57,3870.7
F07766,6.18,2.36,47.1,26.4,73,123.5,0.73,4448.2
F07767,6.14,2.74,34.0,25.1,82,134.4,0.43,3862.3
F07768,5.65,3.55,43.7,25.8,76,147.4,0.41,4510.9
F07769,5.8,3.6,31.1,27.9,72,112.2,0.6,4735.0
F07770,5.59,3.31,31.2,27.0,75,141.2,0.66,4077.2
F07771,6.08,2.12,49.7,28.5,68,138.7,0.48,4577.5
F07772,7.23,3.3,58.6,25.3,73,166.9,0.58,3656.2
F07773,6.18,2.12,53.3,29.1,68,124.2,0.71,3991.9
F07774,5.75,2.04,44.1,24.9,82,136.0,0.67,4524.0
F07775,6.79,2.87,31.7,26.0,78,131.1,0.48,4897.7
F07776,7.49,3.2,31.4,27.5,78,150.6,0.52,4423.3
F07777,5.96,1.63,34.7,28.4,65,166.9,0.51,4045.8
F07778,6.06,1.65,59.3,25.6,73,154.0,0.65,3970.5
F07779,7.44,3.46,42.0,29.7,70,137.2,0.74,4087.3
F07780,5.86,3.65,55.3,28.2,82,151.0,0.5,4479.3
F07781,6.52,3.01,51.2,25.3,75,125.8,0.61,3990.5
F07782,5.98,2.57,48.2,28.4,71,111.5,0.75,4205.0
F07783,7.36,3.61,58.4,28.2,72,125.6,0.46,4638.5
F07784,7.46,3.32,36.9,28.5,67,135.5,0.63,3856.7
F07785,7.13,2.95,43.6,29.5,75,135.1,0.52,4574.8
F07786,6.13,2.3,55.9,28.3,75,159.0,0.75,4642.2
F07787,6.31,1.99,46.6,26.1,66,174.9,0.44,4795.5
F07788,5.98,2.55,37.4,28.7,79,131.1,0.56,3535.8
F07789,7.28,2.22,36.3,28.2,79,106.9,0.49,3670.6
F07790,7.33,2.35,52.6,27.4,69,102.7,0.41,4932.3
F07791,6.34,2.79,30.4,26.1,84,100.3,0.74,3688.7
F07792,6.81,1.92,57.4,29.5,72,175.0,0.6,4231.8
F07793,5.83,3.52,30.6,27.1,80,179.7,0.65,3750.4
F07794,6.37,1.86,48.9,27.8,76,104.1,0.62,4717.8
F07795,6.76,2.7,48.1,26.5,78,128.7,0.45,3644.8
F07796,6.27,3.36,47.4,28.7,77,153.5,0.46,3628.4
F07797,6.22,2.71,44.2,26.0,73,114.3,0.62,4257.1
F07798,5.5,2.4,55.6,28.9,71,147.6,0.67,3857.3
F07799,7.11,2.69,49.8,24.6,81,165.1,0.61,4492.3
F07800,7.28,3.62,53.5,28.3,66,168.6,0.6,4527.2
F07801,7.44,3.98,33.5,26.9,72,156.5,0.66,4379.1
F07802,6.94,3.08,31.5,28.2,77,106.5,0.49,4752.0
F07803,6.6,3.48,30.9,27.2,72,127.9,0.66,4546.0
F07804,6.04,1.54,34.4,24.8,82,177.4,0.54,3781.3
F07805,7.5,3.7,50.0,26.9,77,115.4,0.64,3617.6
F07806,6.68,3.89,44.8,29.8,72,136.3,0.5,4621.6
F07807,6.86,2.94,52.6,28.5,80,126.7,0.45,4610.0
F07808,6.86,3.38,35.8,25.8,84,116.4,0.41,4775.5
F07809,7.19,2.78,41.0,29.7,67,125.9,0.68,3803.5
F07810,5.52,2.22,56.7,28.7,79,115.2,0.47,3834.7
F07811,5.94,3.63,58.1,26.2,74,170.2,0.53,4365.0
F07812,6.83,2.99,57.7,27.6,82,114.0,0.67,3733.4
F07813,7.29,2.95,54.5,26.6,83,149.9,0.56,3944.5
F07814,6.87,3.15,50.6,24.6,66,175.4,0.48,4718.6
F07815,6.33,3.64,57.4,28.8,74,176.2,0.47,4001.3
F07816,6.22,3.33,51.4,25.1,80,148.0,0.54,3517.0
F07817,6.98,2.03,58.6,26.7,72,121.7,0.6,4476.2
F07818,6.98,2.67,30.7,28.2,71,119.8,0.54,3770.9
F07819,6.71,3.95,57.6,29.6,68,159.8,0.72,3793.7
F07820,6.08,2.89,46.7,24.4,73,178.5,0.4,3524.8
F07821,7.35,3.85,33.4,26.4,66,106.2,0.54,4367.0
F07822,6.6,3.53,36.4,27.7,80,163.2,0.66,4342.9
F07823,7.08,3.17,55.6,28.7,71,109.8,0.71,3644.7
F07824,5.93,2.37,45.2,29.5,79,123.9,0.53,3575.6
F07825,6.19,2.26,59.5,24.0,69,145.3,0.64,4236.3
F07826,7.25,3.11,33.5,27.8,65,123.8,0.6,4671.9
F07827,5.6,2.58,42.4,24.0,84,152.0,0.47,4930.6
F07828,6.52,3.5,40.0,28.7,69,133.4,0.64,3612.7
F07829,6.46,3.4,45.5,24.9,77,117.5,0.49,4562.3
F07830,7.0,2.28,49.0,29.4,84,142.5,0.67,3787.2
F07831,6.06,3.26,49.8,24.9,77,101.9,0.7,3551.0
F07832,5.94,2.74,30.0,28.6,82,159.3,0.57,4002.2
F07833,7.35,2.31,32.7,25.7,66,141.8,0.42,4360.8
F07834,6.64,2.53,31.1,27.3,82,175.7,0.66,4402.0
F07835,5.71,3.74,55.9,27.7,74,108.2,0.56,3573.8
F07836,5.89,2.4,39.4,25.2,67,158.6,0.43,4891.7
F07837,7.5,2.22,41.0,25.8,74,124.1,0.52,3581.9
F07838,5.89,2.38,43.5,24.6,73,129.9,0.5,3825.8
F07839,6.72,2.04,55.5,24.0,67,127.9,0.65,4148.8
F07840,6.34,2.86,30.4,25.4,70,128.6,0.55,4918.5
F07841,7.27,1.87,33.6,27.1,75,134.5,0.61,4986.8
F07842,7.01,3.54,50.6,28.3,70,101.7,0.58,3500.5
F07843,6.69,2.06,58.9,28.8,69,167.7,0.65,3836.8
F07844,5.52,3.0,49.3,24.4,78,170.5,0.65,4252.0
F07845,7.26,1.81,37.8,25.6,66,103.2,0.56,4541.6
F07846,6.39,3.95,45.6,28.6,65,162.1,0.45,4485.1
F07847,7.36,2.64,59.2,26.9,69,105.8,0.54,3877.3
F07848,6.49,3.56,45.8,25.1,72,164.6,0.46,3796.3
F07849,6.89,3.42,41.2,26.4,74,149.0,0.74,3521.4
F07850,5.64,3.28,41.5,25.6,83,124.5,0.73,4764.3
F07851,6.99,3.57,59.0,24.3,67,149.1,0.56,4068.2
F07852,6.18,1.75,51.6,28.6,82,140.5,0.41,4796.5
F07853,6.2,3.2,50.6,25.8,71,150.9,0.53,3985.6
F07854,5.74,2.16,37.0,29.7,77,138.0,0.71,4634.1
F07855,5.79,3.46,46.8,29.3,78,161.8,0.5,3604.5
F07856,5.87,3.89,40.7,28.3,82,103.6,0.62,4717.2
F07857,6.16,3.75,37.2,26.0,76,127.5,0.46,4836.5
F07858,7.28,1.79,56.9,25.7,72,144.7,0.69,3897.3
F07859,6.24,2.42,41.5,26.9,82,147.1,0.71,3712.8
F07860,6.95,2.41,38.5,26.1,70,113.6,0.62,3794.2
F07861,5.67,1.81,58.0,29.4,76,106.0,0.62,4801.7
F07862,6.68,1.75,35.9,24.7,67,101.7,0.53,3929.3
F07863,6.46,2.46,52.4,28.3,67,133.0,0.65,3847.0
F07864,7.46,3.98,49.6,27.7,80,126.4,0.57,4968.3
F07865,7.19,2.92,57.6,28.8,81,145.4,0.66,4505.0
F07866,6.41,3.05,55.0,27.3,80,136.0,0.74,4748.3
F07867,7.05,2.68,51.2,27.8,77,131.5,0.69,4620.6
F07868,5.89,3.16,39.4,29.8,77,167.5,0.58,4061.0
F07869,6.62,3.89,44.9,24.6,76,149.7,0.74,4794.1
F07870,5.65,2.97,58.3,24.6,66,151.7,0.61,4382.3
F07871,6.2,1.66,30.7,26.4,78,130.5,0.42,4486.1
F07872,5.95,2.73,53.8,26.8,74,162.1,0.66,3989.1
F07873,6.94,3.98,37.6,25.2,83,112.2,0.69,4971.7
F07874,6.48,2.47,35.6,24.5,69,132.2,0.45,4781.9
F07875,7.0,2.98,37.0,24.1,80,103.8,0.64,3722.2
F07876,6.53,1.77,31.8,28.6,69,109.2,0.72,3805.8
F07877,5.67,1.85,59.8,26.9,66,106.5,0.49,4622.9
F07878,6.97,3.69,56.1,29.1,70,135.3,0.6,3538.6
F07879,7.17,2.25,45.6,26.2,76,155.8,0.5,4003.2
F07880,7.31,2.26,51.5,28.2,77,125.0,0.67,4298.8
F07881,6.64,2.47,46.7,26.9,77,102.1,0.6,3807.4
F07882,7.01,3.92,54.3,27.7,78,156.6,0.55,4809.7
F07883,7.0,1.71,55.3,26.2,83,116.6,0.41,4833.9
F07884,5.81,3.55,37.0,24.5,79,157.8,0.73,4935.3
F07885,5.83,2.35,43.8,29.7,67,100.6,0.57,3719.5
F07886,5.64,3.62,49.0,29.0,73,125.0,0.68,3618.9
F07887,6.14,3.98,59.4,25.9,74,149.7,0.54,4334.1
F07888,6.45,2.37,50.5,29.8,71,169.7,0.7,4688.6
F07889,7.5,1.82,56.9,25.8,78,160.3,0.46,3936.6
F07890,6.36,1.86,55.4,26.7,81,136.0,0.48,3861.5
F07891,6.95,3.4,47.5,28.5,78,157.5,0.52,4276.6
F07892,6.89,1.86,56.8,25.9,74,143.0,0.43,4223.1
F07893,5.91,2.15,41.3,25.9,69,165.1,0.56,4219.3
F07894,5.62,2.01,41.4,26.5,82,161.8,0.57,4107.9
F07895,6.59,2.39,53.4,26.8,81,178.1,0.44,4590.6
F07896,6.9,1.69,34.0,24.7,82,108.4,0.55,4422.0
F07897,7.5,3.64,39.2,24.1,68,127.3,0.47,4231.7
F07898,6.22,3.65,48.3,29.5,84,115.4,0.71,4581.1
F07899,7.29,2.53,42.6,26.1,65,150.5,0.58,3892.5
F07900,6.26,3.03,58.2,24.6,77,153.1,0.73,4837.8
F07901,6.88,3.1,58.8,28.6,74,116.3,0.52,4076.3
F07902,6.7,3.37,45.1,25.8,79,133.7,0.52,3991.4
F07903,5.61,2.8,46.2,25.1,69,148.2,0.52,4313.4
F07904,5.66,2.78,51.7,29.8,82,152.7,0.49,3905.6
F07905,5.54,3.08,43.7,29.5,68,108.2,0.67,3903.1
F07906,6.24,3.26,35.7,24.6,65,173.7,0.5,3616.8
F07907,6.99,2.37,52.4,29.4,74,102.7,0.5,4477.9
F07908,5.85,2.33,52.1,29.3,81,177.8,0.42,4869.1
F07909,6.71,2.17,37.3,27.8,67,125.3,0.74,4527.9
F07910,6.08,2.87,55.0,27.2,68,125.3,0.71,4351.6
F07911,7.09,2.4,48.4,25.3,76,135.7,0.5,4567.7
F07912,7.1,2.85,37.1,24.7,75,155.6,0.58,4949.7
F07913,7.05,2.51,49.6,27.6,67,112.8,0.57,4004.7
F07914,6.55,3.59,37.0,28.9,75,120.4,0.43,4146.0
F07915,6.07,1.68,38.0,28.1,67,176.9,0.59,3929.3
F07916,7.12,2.93,55.4,25.1,68,170.1,0.44,3525.1
F07917,5.87,2.94,57.9,25.7,67,117.0,0.55,4021.1
F07918,6.08,2.46,37.7,27.3,76,145.8,0.43,3607.4
F07919,5.87,2.55,57.8,27.7,76,116.3,0.61,4787.6
F07920,6.85,3.5,37.2,24.4,81,144.0,0.42,4573.4
F07921,6.87,2.2,33.5,27.7,72,129.3,0.62,3956.0
F07922,6.81,3.68,31.7,28.4,74,129.0,0.65,3991.9
F07923,6.33,3.74,37.3,25.1,80,150.8,0.6,4354.4
F07924,5.7,3.13,41.6,25.5,83,120.1,0.56,4697.0
F07925,7.32,3.43,57.8,25.6,79,132.3,0.42,4578.1
F07926,6.52,3.03,37.3,29.6,75,174.0,0.4,3543.2
F07927,6.31,2.81,41.0,26.4,71,160.4,0.52,4677.9
F07928,6.68,3.92,52.0,27.2,71,130.7,0.67,4822.0
F07929,5.89,2.21,39.1,28.3,82,118.4,0.63,3634.8
F07930,5.77,1.89,50.5,26.2,83,152.7,0.44,4655.1
F07931,6.31,2.22,43.0,24.6,80,164.6,0.64,3877.6
F07932,5.95,3.04,35.9,27.9,67,168.9,0.6,3760.6
F07933,5.99,1.96,52.0,28.0,70,145.1,0.46,4315.8
F07934,7.29,3.77,30.8,25.6,65,141.3,0.66,4329.0
F07935,6.56,2.53,38.8,24.2,65,157.6,0.69,4206.3
F07936,6.47,3.62,40.7,28.0,79,114.1,0.48,4852.7
F07937,6.88,2.12,43.7,28.2,84,168.2,0.62,3862.4
F07938,7.4,2.28,50.4,24.2,75,105.9,0.53,4403.8
F07939,5.72,1.65,43.8,28.2,74,148.2,0.42,4114.8
F07940,7.17,2.14,47.8,29.6,67,147.2,0.7,4810.7
F07941,6.67,2.73,47.9,25.1,68,124.9,0.69,3699.2
F07942,5.79,3.87,41.2,27.1,76,102.8,0.51,3624.4
F07943,6.09,2.47,58.0,28.2,70,157.4,0.59,4989.1
F07944,6.46,3.1,58.7,25.4,84,101.9,0.58,4365.8
F07945,6.88,2.57,47.5,28.5,83,114.4,0.46,4867.9
F07946,5.99,1.62,32.2,29.2,80,143.5,0.45,4112.3
F07947,6.57,2.76,44.7,28.9,74,175.2,0.7,4406.4
F07948,6.87,1.66,35.5,25.6,70,105.3,0.7,4541.1
F07949,6.4,3.71,44.5,28.8,84,146.3,0.65,4979.2
F07950,7.23,3.38,35.7,26.5,69,126.3,0.43,3669.1
F07951,7.24,2.45,51.1,25.6,74,153.6,0.72,3687.2
F07952,6.44,3.1,32.4,25.0,76,176.2,0.74,4284.8
F07953,7.45,1.78,58.6,29.5,82,121.5,0.67,3583.7
F07954,5.65,3.26,35.9,26.6,67,176.5,0.52,4591.2
F07955,5.51,3.56,49.8,29.2,69,169.7,0.54,4986.1
F07956,6.26,3.55,57.5,25.0,67,148.6,0.7,4717.2
F07957,6.7,2.21,37.4,28.6,67,160.7,0.5,3898.7
F07958,6.76,2.16,58.0,24.7,73,169.2,0.45,4699.3
F07959,6.45,2.8,41.7,24.1,68,164.3,0.69,4441.8
F07960,5.75,3.92,58.8,30.0,84,126.1,0.47,3679.1
F07961,5.84,3.8,59.1,24.4,81,165.0,0.72,4348.9
F07962,7.2,2.4,35.6,26.8,71,125.1,0.61,4845.2
F07963,7.24,3.45,54.9,29.3,77,169.4,0.59,3934.9
F07964,6.85,3.8,35.8,28.9,76,120.4,0.67,4488.7
F07965,6.83,2.15,36.8,26.8,82,145.8,0.41,3562.3
F07966,6.7,3.58,32.5,27.7,79,155.4,0.65,4751.3
F07967,5.91,2.17,34.7,27.8,69,134.1,0.61,3808.9
F07968,6.36,2.36,49.0,24.7,65,162.6,0.58,4412.9
F07969,6.89,2.0,43.5,25.7,73,174.0,0.48,4286.3
F07970,6.57,2.77,53.7,25.8,73,114.9,0.69,4322.2
F07971,5.54,3.61,40.0,26.3,77,102.7,0.49,3880.6
F07972,7.41,2.82,59.1,25.6,75,150.1,0.57,4338.7
F07973,7.19,1.81,31.5,25.5,73,148.2,0.46,4404.1
F07974,6.02,2.13,31.9,26.1,69,127.3,0.74,4138.2
F07975,6.73,2.91,51.0,26.3,78,162.8,0.47,4449.9
F07976,7.35,2.96,56.6,26.9,80,166.1,0.68,3787.4
F07977,5.69,2.94,53.9,25.0,66,126.6,0.49,4268.9
F07978,6.51,1.69,44.7,28.7,79,154.6,0.49,4575.2
F07979,6.41,3.38,38.1,29.2,81,151.4,0.55,4052.0
F07980,6.32,3.77,30.4,25.5,69,127.4,0.7,4116.7
F07981,7.17,2.78,45.3,24.7,74,177.5,0.64,3746.3
F07982,6.26,3.3,44.3,28.3,79,127.7,0.71,4424.7
F07983,5.63,3.79,40.3,29.5,84,149.6,0.42,3685.3
F07984,5.63,3.11,47.3,24.2,68,130.4,0.73,4251.2
F07985,5.59,3.19,51.9,24.1,68,100.9,0.43,3815.6
F07986,6.32,3.3,51.0,25.1,71,107.3,0.65,3791.2
F07987,6.94,2.15,37.9,28.1,65,118.6,0.47,3643.7
F07988,5.91,2.96,47.6,29.8,84,165.0,0.69,4036.1
F07989,6.79,3.61,34.5,28.5,66,135.4,0.7,4801.1
F07990,6.87,2.24,33.6,27.4,83,147.1,0.59,4407.4
F07991,6.01,3.74,53.6,28.2,68,175.5,0.54,4668.7
F07992,6.7,3.05,50.8,25.4,65,111.8,0.68,3671.9
F07993,6.87,2.56,53.0,28.1,65,168.9,0.71,3970.0
F07994,6.43,3.06,34.6,25.9,67,130.3,0.66,4082.9
F07995,6.17,2.5,57.4,25.3,82,127.0,0.72,4790.0
F07996,6.74,3.6,34.0,25.4,67,150.0,0.62,4496.6
F07997,7.46,2.71,56.1,28.0,67,171.9,0.63,4235.7
F07998,6.35,3.75,40.6,28.6,77,127.9,0.6,3950.7
F07999,6.28,2.77,33.2,27.5,65,160.9,0.57,4639.9
F08000,6.43,3.15,38.6,24.4,77,101.5,0.63,4832.5
F08001,5.65,3.99,35.4,24.2,69,149.8,0.6,4305.2
F08002,6.61,1.87,44.7,25.3,81,150.4,0.66,3565.1
F08003,6.16,3.34,58.5,25.7,75,144.5,0.73,3907.8
F08004,5.74,1.85,39.8,26.4,74,175.0,0.53,4618.7
F08005,6.43,3.6,48.4,24.5,79,175.1,0.54,4081.4
F08006,5.51,2.99,56.8,28.4,77,127.4,0.41,4438.9
F08007,6.3,3.85,48.9,28.3,74,136.5,0.58,4286.8
F08008,5.71,3.66,40.9,26.1,73,163.4,0.45,4861.6
F08009,5.55,1.69,59.7,27.4,71,167.5,0.65,3960.5
F08010,7.15,1.84,35.6,24.6,74,133.4,0.67,4169.1
F08011,7.33,3.0,45.7,26.5,73,127.9,0.65,3597.2
F08012,5.92,2.8,53.9,29.1,77,165.6,0.59,4707.4
F08013,6.58,1.92,30.0,28.0,80,130.1,0.59,3988.7
F08014,6.06,1.82,51.1,24.6,66,132.4,0.63,4582.9
F08015,6.49,2.91,38.0,29.1,72,110.8,0.59,3504.5
F08016,6.37,1.62,35.1,28.1,71,143.4,0.66,4801.1
F08017,6.04,3.68,38.2,26.7,66,126.1,0.71,4957.9
F08018,6.9,3.52,59.0,28.2,65,147.2,0.59,4204.9
F08019,5.75,3.46,56.8,25.0,68,135.9,0.44,4223.9
F08020,5.61,1.54,36.4,27.3,70,159.9,0.45,4424.5
F08021,7.04,1.62,33.5,27.7,66,122.2,0.53,4962.7
F08022,6.83,2.87,40.9,29.6,71,113.8,0.57,4337.9
F08023,6.5,3.99,47.8,24.4,74,156.2,0.48,3610.8
F08024,6.44,2.36,56.0,26.2,73,130.7,0.56,4347.8
F08025,6.49,2.36,59.0,29.6,66,145.1,0.45,4128.6
F08026,6.37,1.84,52.5,25.3,79,175.3,0.48,4641.3
F08027,6.29,3.19,48.0,28.9,79,138.7,0.66,3955.0
F08028,6.5,3.12,34.3,24.0,80,112.2,0.74,4886.7
F08029,6.56,1.75,32.2,24.2,66,134.1,0.47,4700.1
F08030,6.88,2.67,47.9,26.0,81,138.3,0.52,3989.9
F08031,6.92,3.17,46.2,28.6,75,161.3,0.52,4028.0
F08032,6.26,2.73,55.4,24.6,82,115.6,0.48,4276.7
F08033,6.33,3.19,39.7,26.3,65,127.8,0.47,3649.4
F08034,6.25,3.54,31.2,24.8,76,104.0,0.45,4535.2
F08035,6.57,3.21,42.7,25.3,70,156.2,0.72,4413.7
F08036,6.41,3.04,59.1,27.0,82,159.5,0.63,3978.1
F08037,7.28,3.63,53.9,25.9,81,136.6,0.5,4457.1
F08038,6.89,3.75,31.0,25.3,81,143.1,0.49,3647.4
F08039,7.3,2.47,56.2,26.4,66,160.0,0.61,4928.1
F08040,6.92,1.93,44.2,28.2,82,121.5,0.64,3600.5
F08041,7.44,3.54,40.9,24.7,79,148.6,0.49,3993.3
F08042,6.77,2.03,40.4,26.9,65,177.1,0.52,4955.8
F08043,7.43,3.82,47.9,25.6,84,152.6,0.5,4097.5
F08044,5.82,1.56,45.9,26.3,78,106.2,0.43,4828.4
F08045,5.6,3.8,49.7,28.9,77,123.2,0.54,3726.3
F08046,6.66,2.97,47.2,29.6,76,141.5,0.59,3600.1
F08047,7.47,3.44,34.3,25.5,72,105.8,0.63,3662.3
F08048,6.34,2.5,37.7,27.8,71,154.1,0.55,4958.1
F08049,5.92,3.98,55.2,28.1,72,152.3,0.74,3633.2
F08050,6.54,2.07,49.9,29.1,82,170.1,0.62,4477.6
F08051,6.8,2.16,43.5,29.4,79,140.0,0.71,4160.9
F08052,6.13,1.63,35.5,26.8,71,155.4,0.72,4791.2
F08053,6.93,3.85,30.2,29.9,65,114.6,0.69,3941.5
F08054,7.45,2.64,39.4,29.8,70,100.2,0.49,3543.4
F08055,7.29,3.19,31.6,27.0,80,113.8,0.55,4622.9
F08056,6.08,3.22,44.5,27.3,78,105.0,0.4,4383.1
F08057,6.15,3.69,54.7,28.0,72,134.2,0.56,4151.8
F08058,6.24,3.16,38.6,26.2,74,137.5,0.5,3984.5
F08059,6.29,2.91,55.4,28.0,81,151.6,0.44,4849.2
F08060,5.7,3.28,51.1,27.1,79,111.3,0.69,3682.7
F08061,7.02,3.38,33.8,24.2,78,117.2,0.64,3712.0
F08062,6.23,1.96,49.3,29.1,84,163.9,0.75,3522.2
F08063,7.26,1.77,34.6,29.6,75,146.1,0.57,3608.8
F08064,7.35,1.69,49.6,24.2,70,102.3,0.52,4785.9
F08065,5.55,2.44,34.3,28.7,68,167.9,0.49,4690.5
F08066,7.48,2.75,41.8,26.3,69,150.4,0.55,3653.6
F08067,6.92,3.04,47.0,27.5,75,114.9,0.51,4669.7
F08068,6.54,3.9,31.5,27.0,76,120.2,0.75,4461.6
F08069,6.28,2.33,34.6,27.3,75,144.3,0.46,4081.2
F08070,6.54,3.4,39.6,27.0,82,144.9,0.41,3626.3
F08071,6.15,2.83,43.9,29.1,71,164.4,0.45,4403.5
F08072,6.75,2.05,55.8,28.1,65,128.7,0.71,4759.5
F08073,5.69,3.04,35.6,26.5,80,143.9,0.64,4131.1
F08074,6.74,3.92,40.4,28.1,82,146.6,0.67,4136.6
F08075,6.05,1.81,44.3,29.8,76,144.7,0.51,4740.0
F08076,5.54,2.77,38.9,24.5,75,105.8,0.62,3815.9
F08077,6.61,1.63,48.8,26.3,72,132.9,0.65,3758.7
